,lotAreaValue,bedrooms,longitude,latitude,bathrooms,livingArea,CONDO,LOT,SINGLE_FAMILY,TOWNHOUSE,price,27501.0,27502.0,27511.0,27513.0,27518.0,27519.0,27520.0,27523.0,27526.0,27529.0,27539.0,27540.0,27545.0,27560.0,27562.0,27571.0,27587.0,27591.0,27592.0,27596.0,27597.0,27601.0,27603.0,27604.0,27605.0,27606.0,27607.0,27608.0,27609.0,27610.0,27612.0,27613.0,27614.0,27615.0,27616.0,27617.0
592,0.92,4.0,-78.79291,35.687923,3.0,2951.0,0,0,1,0,635000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0.56,3.0,-78.551704,35.970146,3.0,2702.0,0,0,1,0,686000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,7.3899908172635,3.0,-78.645775,35.690918,1.0,640.0,0,1,0,0,259000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0.03,2.0,-78.71031,35.852673,3.0,1271.0,0,0,0,1,321500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,0.129981634527089,4.0,-78.50725,35.89262,3.0,1998.0,0,0,1,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
597,0.25,3.0,-78.55934,35.81014,2.0,1997.0,0,0,1,0,437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
598,4.4799816345271,3.0,-78.92958,35.747833,1.0,2223.0,0,0,1,0,420000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0.1399999999999999,4.0,-78.829865,35.756474,3.0,2555.0,0,0,1,0,636000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0.04,3.0,-78.55558,35.76063,3.0,1645.0,0,0,0,1,322500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
601,0.04,3.0,-78.71727,35.85357,3.0,1702.0,0,0,0,1,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
602,0.4,3.0,-78.48959,35.978943,3.0,1600.0,0,0,0,1,349900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0.84,4.0,-78.69327,35.83742,3.0,2678.0,0,0,1,0,717500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
604,1.44,3.0,-78.31766,35.872547,3.0,1819.0,0,0,1,0,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0.04,3.0,-78.861374,35.740444,3.0,1678.0,0,0,0,1,399000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0.49,3.0,-78.7045,35.584106,3.0,2858.0,0,0,1,0,553500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,1.05,3.0,-78.501114,35.743103,2.0,1500.0,0,0,1,0,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
608,1.06,4.0,-78.64864,35.918125,5.0,3837.0,0,0,1,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
609,0.54,4.0,-78.522575,35.913113,3.0,2454.0,0,0,1,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0.59,5.0,-78.952835,35.68283,5.0,3944.0,0,0,1,0,1280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0.2,4.0,-78.52837,35.97303,3.0,2582.0,0,0,1,0,505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0.1699999999999999,4.0,-78.526245,35.880825,3.0,2083.0,0,0,1,0,455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
613,0.64,4.0,-78.69845,35.64019,4.0,4322.0,0,0,1,0,951000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0.3,4.0,-78.630486,35.846466,3.0,2286.0,0,0,1,0,785000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
615,0.25,3.0,-78.615364,35.80195,1.0,1080.0,0,0,1,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616,0.28,5.0,-78.756584,35.65397,3.0,3017.0,0,0,1,0,739555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0.03,3.0,-78.90382,35.81828,3.0,1900.0,0,0,0,1,417000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0.24,4.0,-78.52585,35.86859,3.0,1991.0,0,0,1,0,393000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619,0.05,2.0,-78.716866,35.751827,3.0,1475.0,0,0,0,1,340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,0.46,4.0,-78.680244,35.680485,3.0,2002.0,0,0,1,0,368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0.1,3.0,-78.77357,35.730446,3.0,2776.0,0,0,1,0,545000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0.62,3.0,-78.56691,35.82752,2.0,1251.0,0,0,1,0,265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
623,1.89,4.0,-78.28057,35.84732,3.0,2913.0,0,0,1,0,499009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0.67998163452709,3.0,-78.46159,35.75946,2.0,1382.0,0,0,1,0,39500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0.91999540863177,4.0,-78.61777,35.6698,3.0,2378.0,0,0,1,0,490000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,0.95998622589532,4.0,-78.64802,35.921265,5.0,2920.0,0,0,1,0,615000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
627,0.05,3.0,-78.614845,35.693115,3.0,1618.0,0,0,0,1,375000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0.3,3.0,-78.821304,35.6325,2.0,1265.0,0,0,1,0,355000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0.03,3.0,-78.55886,35.92245,3.0,1728.0,0,0,0,1,355000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,0.05,3.0,-78.879135,35.7523,3.0,1563.0,0,0,0,1,415000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0.3,3.0,-78.63717,35.84992,2.0,1933.0,0,0,1,0,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
632,0.2299999999999999,3.0,-78.33596,35.831097,2.0,1133.0,0,0,1,0,257200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0.03,2.0,-78.71758,35.836277,3.0,1224.0,0,0,0,1,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
634,0.21,5.0,-78.81901,35.595177,4.0,3377.0,0,0,1,0,650000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0.21,4.0,-78.646065,35.791534,4.0,2329.0,0,0,1,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
636,0.19,3.0,-78.86214,35.772884,3.0,2257.0,0,0,1,0,620000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,0.205,3.0,-78.41908,35.768047,3.0,2544.0,0,0,1,0,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,1.45,4.0,-78.714035,35.89597,6.0,6326.0,0,0,1,0,1520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639,0.21,4.0,-78.7574,35.743347,3.0,3439.0,0,0,1,0,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0.15,3.0,-78.77595,35.799,3.0,1867.0,0,0,1,0,480000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0.27,4.0,-78.7481,35.931602,3.0,2151.0,0,0,1,0,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642,0.85,0.0,-78.31777,35.865906,0.0,1288.0,0,1,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0.05,2.0,-78.76632,35.72493,3.0,2358.0,0,0,0,1,625000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0.26,5.0,-78.52358,35.86571,3.0,2211.0,0,0,1,0,490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,0.34,5.0,-78.52834,35.936184,4.0,4214.0,0,0,1,0,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0.05,3.0,-78.73523,35.90036,3.0,1824.0,0,0,0,1,377500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
647,0.03,2.0,-78.67254,35.800755,3.0,1467.0,0,0,0,1,459400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
648,0.11,4.0,-78.89744,35.819576,3.0,2335.0,0,0,0,1,570000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0.39,4.0,-78.45841,35.93239,3.0,2477.0,0,0,1,0,437500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0.75,3.0,-78.649925,35.829597,3.0,2108.0,0,1,0,0,1654320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
651,0.0,3.0,-78.69288,35.813587,2.0,990.0,1,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
652,0.29,6.0,-78.63924,35.889202,4.0,3693.0,0,0,1,0,835000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
653,0.04,3.0,-78.831764,35.73865,3.0,1615.0,0,0,0,1,365000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,0.029,2.0,-78.55522,35.762882,3.0,1218.0,0,0,0,1,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
655,0.1699999999999999,3.0,-78.73403,35.74851,2.0,1977.0,0,0,1,0,455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
656,0.15,4.0,-78.51153,35.83856,3.0,2671.0,0,0,1,0,490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657,0.2,4.0,-78.5476,35.75524,3.0,2012.0,0,0,1,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
658,0.04,2.0,-78.59154,35.889416,2.0,1197.0,0,0,0,1,315500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
659,0.06,4.0,-78.88546,35.74184,4.0,2478.0,0,0,0,1,528000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0.16,3.0,-78.7689,35.614716,3.0,1800.0,0,0,1,0,420000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0.1099862258953168,3.0,-78.543526,35.81246,2.5,1224.0,0,0,1,0,254500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
662,0.42,3.0,-78.79573,35.770393,2.0,1464.0,0,0,1,0,427000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,2.52,3.0,-78.712776,35.585518,2.0,1500.0,0,0,1,0,365000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,0.12,3.0,-78.670105,35.744488,3.0,1629.0,0,0,1,0,435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0.1,3.0,-78.691765,35.83284,3.0,2559.0,0,0,0,1,825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666,0.06,3.0,-78.67848,35.848267,3.0,2070.0,0,0,0,1,515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
667,0.04,3.0,-78.545135,35.796658,3.0,1513.0,0,0,0,1,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
668,0.104,3.0,-78.499504,35.978832,3.0,1530.0,0,0,1,0,368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0.37,7.0,-78.55687,35.850586,7.0,4400.0,0,0,1,0,692000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
670,0.24,3.0,-78.876144,35.78308,3.0,1567.0,0,0,1,0,512000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,0.03,3.0,-78.8314,35.674156,3.0,1470.0,0,0,0,1,320000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1.14,4.0,-78.64634,35.902496,3.0,3619.0,0,0,1,0,825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
673,1.0,3.0,-78.76829,35.542942,2.0,2280.0,0,0,0,0,160000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,0.08,3.0,-78.83873,35.826103,3.0,2350.0,0,0,0,1,524900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0.0,2.0,-78.63442,35.830986,2.0,1120.0,0,0,0,1,317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,0.0399908172635445,3.0,-78.5372,35.859837,3.5,1940.0,0,0,1,0,398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
677,0.04,3.0,-78.79782,35.681225,3.0,2318.0,0,0,0,1,431000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0.25,3.0,-78.84068,35.835575,3.0,2284.0,0,0,1,0,595000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0.13,4.0,-78.4659,35.96121,3.0,2227.0,0,0,1,0,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0.2,3.0,-78.588905,35.91295,3.0,2274.0,0,0,1,0,539900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
681,0.57,3.0,-78.78644,35.74613,5.0,4255.0,0,0,1,0,1295000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,0.2099862258953168,3.0,-78.884834,35.65168,3.0,2108.0,0,1,0,0,721500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0.25,4.0,-78.66954,35.741707,3.0,2037.0,0,0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,5.28,4.0,-78.60324,35.934372,9.0,12178.0,0,0,1,0,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685,0.22,4.0,-78.88541,35.821575,4.0,3552.0,0,0,1,0,960000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,11.25,4.0,-78.38298,35.93337,3.0,1708.0,0,0,0,0,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0.69,4.0,-78.717636,35.675415,4.0,4267.0,0,0,1,0,870000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0.59,4.0,-78.722725,35.900974,3.0,3073.0,0,0,1,0,730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
689,0.24,3.0,-78.636284,35.853344,3.0,2050.0,0,0,1,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
690,0.24,3.0,-78.73542,35.642754,2.0,1220.0,0,0,1,0,355000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,0.0699954086317722,2.0,-78.71613,35.752003,3.0,1462.0,0,0,0,1,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
692,0.04,3.0,-78.67304,35.888012,4.0,2112.0,0,0,0,1,415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
693,0.35,4.0,-78.863304,35.63307,3.0,1850.0,0,0,1,0,420000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,0.47,4.0,-78.80355,35.909958,4.0,4699.0,0,0,1,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,0.82,3.0,-78.78687,35.667484,3.0,2108.0,0,1,0,0,77000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0.04,2.0,-78.729576,35.877823,4.0,1896.0,0,0,0,1,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
697,0.4,4.0,-78.86987,35.638096,3.0,2691.0,0,0,1,0,585000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0.211,5.0,-78.46085,35.798985,4.0,3427.0,0,0,1,0,591591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1.46,3.0,-78.49488,35.68799,2.0,1759.0,0,0,1,0,375000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0.04,3.0,-78.762314,35.76809,3.0,1582.0,0,0,0,1,340000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,5.65,3.0,-78.34696,35.824886,3.0,2340.0,0,0,1,0,575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1.0,3.0,-78.84268,35.75258,2.0,2324.0,0,0,1,0,625000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0.22,4.0,-78.54836,35.806538,3.0,2179.0,0,0,1,0,405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
704,0.21,5.0,-78.78302,35.73007,3.0,3386.0,0,0,1,0,725000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,1.7,4.0,-78.780396,35.64107,4.0,4058.0,0,0,1,0,1150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,0.08,4.0,-78.84033,35.732754,3.0,2405.0,0,0,1,0,615000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0.39,4.0,-78.580315,35.670673,3.0,2455.0,0,0,1,0,490000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,0.19,3.0,-78.50221,35.999336,2.0,1656.0,0,0,1,0,444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,0.48,3.0,-78.81321,35.605827,3.0,1505.0,0,0,1,0,390000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0.5,4.0,-78.540695,36.00368,4.0,3586.0,0,0,1,0,755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,0.1399999999999999,3.0,-78.631035,35.783848,2.0,2423.0,0,0,1,0,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0.229981634527089,3.0,-78.832306,35.76099,2.5,2410.0,0,0,1,0,469000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
